"demers_pelag","mobility","big","Genus","Species","Tmax","tmax_metric","tmax_acc","lat","lon","altitude","citation","Phylum","Class","Order","Family","NMGHCND_2m_shade_Tb95","NMGHCND_exposed_Tb95","NMGHCND_exposed_Tb_wet95","NMGHCND_shade_Tb_wet95","thermy","Realm","Realm_detail","weight","length","ctmax_ARR_GS","thabann","thabsum","thabmaxmo","thab95hr","elev.grid","thabann.adj","thabsum.adj","thabmaxmo.adj","thab95hr.marineBT","thab95hr.marineBTmore","thab95hr.marineBTless","MBTrefuge","tmax.accsum","tmax.accsum.elev","tmax.accsumbyspp","tmax.accsumbyspp.elev","tsm_ann","tsm_ann_elev","tsm_sum","tsm_sum_elev","tsm_maxmo","tsm_maxmo_elev","tsm_95hr_accsum","tsm_95hr_marineBT","tsm_95hr_marineBT_accsum","tsm_95hr_marineBT_accsumbyspp","tsm_95hr_marineBTmore_accsum","tsm_95hr_marineBTless_accsum","tsm_NMGHCND_2m_shade_Tb95","tsm_NMGHCND_2m_shade_Tb95_accsum","tsm_NMGHCND_2m_shade_Tb95_accsum.elev","tsm_NMGHCND_2m_shade_Tb95_accsumbyspp.elev","tsm_NMGHCND_exposed_Tb95","tsm_NMGHCND_exposed_Tb95_accsum","tsm_NMGHCND_exposed_Tb95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95","tsm_NMGHCND_shade_Tb_wet95_accsum","tsm_NMGHCND_shade_Tb_wet95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95_accsumbyspp.elev","animal.type","tb_favorableGHCND95","tb_sunGHCND95","tsm_exposedGHCND95","tsm_favorableGHCND95","tsm_favorableGHCND95_marBTmore","tsm_favorableGHCND95_marBTless","tsm_favorableGHCND95byspp","tsm_favorableGHCND95_nomarineBT","tsm_favorableGHCND95_noacc"
"demersal","sessile",FALSE,"Mya","arenaria",32.5,"leth",30,37.11,-76.13,0,"Kennedy_and_Mihursky_1971","Mollusca","Bivalvia","Myoida","Myidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,10,NA,15.4142978668213,23.9242609659831,25.4808715820313,26.1577548896611,NA,15.4142978668213,23.9242609659831,25.4808715820313,26.1577548896611,26.1577548896611,26.1577548896611,0,31.0418226318359,31.0418226318359,NA,NA,17.0857021331787,17.0857021331787,8.57573903401691,8.57573903401691,7.01912841796873,7.01912841796873,4.88406774217488,6.34224511033894,4.88406774217488,NA,4.88406774217488,4.88406774217488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",26.1577548896611,26.1577548896611,4.88406774217488,4.88406774217488,4.88406774217488,4.88406774217488,NA,4.88406774217488,6.34224511033894
"demersal","sessile",FALSE,"Protothaca","thaca",28.1,"leth",13,-36.5,-73.9,0,"Urban_1994","Mollusca","Bivalvia","Veneroida","Veneridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,8,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,16.5567413011039,16.5567413011039,0,28.6370780029297,28.6370780029297,NA,NA,14.3058185577392,14.3058185577392,12.8621749877929,12.8621749877929,12.5474418640137,12.5474418640137,12.0803367018258,11.5432586988961,12.0803367018258,NA,12.0803367018258,12.0803367018258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",16.5567413011039,16.5567413011039,12.0803367018258,12.0803367018258,12.0803367018258,12.0803367018258,NA,12.0803367018258,11.5432586988961
"demersal","sessile",FALSE,"Semele","corrugata",30.6,"leth",16,-14.25,-76.2,0,"Urban_1994","Mollusca","Bivalvia","Veneroida","Semelidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,9.78,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,22.698568520243,22.698568520243,0,31.6306826171875,31.6306826171875,NA,NA,12.6880554199219,12.6880554199219,10.3054890950521,10.3054890950521,9.35362701416014,9.35362701416014,8.93211409694454,7.90143147975703,8.93211409694454,NA,8.93211409694454,8.93211409694454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",22.698568520243,22.698568520243,8.93211409694454,8.93211409694454,8.93211409694454,8.93211409694454,NA,8.93211409694454,7.90143147975703
"demersal","sessile",FALSE,"Semele","solida",28.5,"leth",16,-14.25,-76.2,0,"Urban_1994","Mollusca","Bivalvia","Veneroida","Semelidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,8.08,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,22.698568520243,22.698568520243,0,29.5306826171875,29.5306826171875,NA,NA,10.5880554199219,10.5880554199219,8.20548909505206,8.20548909505206,7.25362701416013,7.25362701416013,6.83211409694454,5.80143147975703,6.83211409694454,NA,6.83211409694454,6.83211409694454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",22.698568520243,22.698568520243,6.83211409694454,6.83211409694454,6.83211409694454,6.83211409694454,NA,6.83211409694454,5.80143147975703
"demersal","sessile",FALSE,"Tagelus","dombeii",25.1,"leth",13,-36.5,-73.9,0,"Urban_1994","Mollusca","Bivalvia","Veneroida","Solecurtidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,6.7,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,16.5567413011039,16.5567413011039,0,25.6370780029297,25.6370780029297,NA,NA,11.3058185577392,11.3058185577392,9.86217498779295,9.86217498779295,9.54744186401365,9.54744186401365,9.08033670182576,8.54325869889607,9.08033670182576,NA,9.08033670182576,9.08033670182576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",16.5567413011039,16.5567413011039,9.08033670182576,9.08033670182576,9.08033670182576,9.08033670182576,NA,9.08033670182576,8.54325869889607
"demersal","sessile",FALSE,"Venus","antiqua",25.6,"leth",13,-36.5,-73.9,0,"Urban_1994","Mollusca","Bivalvia","Veneroida","Veneridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,7.75,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,16.5567413011039,16.5567413011039,0,26.1370780029297,26.1370780029297,NA,NA,11.8058185577392,11.8058185577392,10.3621749877929,10.3621749877929,10.0474418640137,10.0474418640137,9.58033670182576,9.04325869889607,9.58033670182576,NA,9.58033670182576,9.58033670182576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",16.5567413011039,16.5567413011039,9.58033670182576,9.58033670182576,9.58033670182576,9.58033670182576,NA,9.58033670182576,9.04325869889607
"demersal","swim",FALSE,"Abudefduf","saxatilis",40,"leth",30,9.5,-78,0,"Scholander_et_al1953","Chordata","Actinopterygii","Perciformes","Pomacentridae",NA,NA,NA,NA,"ectotherm","Marine","marine",200,22.9,NA,27.8972282091777,28.5559377034505,28.6921943664551,30.3465173993643,NA,27.8972282091777,28.5559377034505,28.6921943664551,29.3465173993643,28.8465173993643,29.8465173993643,1,39.6534250488281,39.6534250488281,NA,NA,12.1027717908223,12.1027717908223,11.4440622965495,11.4440622965495,11.3078056335449,11.3078056335449,9.30690764946384,10.6534826006357,10.3069076494638,NA,10.8069076494638,9.80690764946384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",29.3465173993643,30.3465173993643,9.30690764946384,10.3069076494638,10.8069076494638,9.80690764946384,NA,9.30690764946384,10.6534826006357
"demersal","swim",FALSE,"Apogon","dovii",35.9,"crit",26.5,2.961556,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Apogonidae",NA,NA,NA,NA,"ectotherm","Marine","marine",7.72,7.5,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,36.0799215087891,36.0799215087891,NA,NA,8.92794545491534,8.92794545491534,8.65032704671222,8.65032704671222,8.20596923828123,8.20596923828123,7.03275982344813,7.85283831465906,8.03275982344813,NA,8.53275982344813,7.53275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,7.03275982344813,8.03275982344813,8.53275982344813,7.53275982344813,NA,7.03275982344813,7.85283831465906
"demersal","swim",FALSE,"Apogon","novemfasciatus",40.1,"crit",30,-5.45,124,0,"Eme_and_Bennett_2009","Chordata","Actinopterygii","Perciformes","Apogonidae",NA,NA,NA,NA,"ectotherm","Marine","marine",16.31284471,10,0.39,28.4980349222819,29.0576726277669,29.5167343139649,30.7809993259832,NA,28.4980349222819,29.0576726277669,29.5167343139649,29.7809993259832,29.2809993259832,30.2809993259832,1,39.8738414306641,39.8738414306641,39.7324923248291,39.7324923248291,11.6019650777181,11.6019650777181,11.0423273722331,11.0423273722331,10.5832656860351,10.5832656860351,9.09284210468085,10.3190006740168,10.0928421046808,9.95149299884589,10.5928421046808,9.59284210468085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",29.7809993259832,30.7809993259832,9.09284210468085,10.0928421046808,10.5928421046808,9.59284210468085,9.95149299884589,9.09284210468085,10.3190006740168
"demersal","swim",FALSE,"Apogon","pacifici",34.7,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Apogonidae",NA,NA,NA,NA,"ectotherm","Marine","marine",12.21341811,10,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,34.8799215087891,34.8799215087891,NA,NA,7.72794545491535,7.72794545491535,7.45032704671222,7.45032704671222,7.00596923828123,7.00596923828123,5.83275982344813,6.65283831465907,6.83275982344813,NA,7.33275982344813,6.33275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,5.83275982344813,6.83275982344813,7.33275982344813,6.33275982344813,NA,5.83275982344813,6.65283831465907
"demersal","swim",FALSE,"Bathygobius","ramosus",39.6,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Gobiidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,20,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,39.7799215087891,39.7799215087891,NA,NA,12.6279454549153,12.6279454549153,12.3503270467122,12.3503270467122,11.9059692382812,11.9059692382812,10.7327598234481,11.5528383146591,11.7327598234481,NA,12.2327598234481,11.2327598234481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,10.7327598234481,11.7327598234481,12.2327598234481,11.2327598234481,NA,10.7327598234481,11.5528383146591
"demersal","swim",FALSE,"Boreogadus","saida",15,"leth",1.75,71,-156.47,0,"Scholander_et_al_1953","Chordata","Actinopterygii","Gadiformes","Gadidae",NA,NA,NA,NA,"ectotherm","Marine","brackish",536.4284749,40,NA,-0.620717281765385,0.609109666612436,1.71799468994143,2.70119681935906,NA,-0.620717281765385,0.609109666612436,1.71799468994143,1.70119681935906,1.20119681935906,2.20119681935906,1,14.726186319987,14.726186319987,NA,NA,15.6207172817654,15.6207172817654,14.3908903333876,14.3908903333876,13.2820053100586,13.2820053100586,12.0249895006279,13.2988031806409,13.0249895006279,NA,13.5249895006279,12.5249895006279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",1.70119681935906,2.70119681935906,12.0249895006279,13.0249895006279,13.5249895006279,12.5249895006279,NA,12.0249895006279,13.2988031806409
"demersal","swim",FALSE,"Chromis","atrilobata",35.2,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Pomacentridae",NA,NA,NA,NA,"ectotherm","Marine","marine",37.04176568,13.4,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,35.3799215087891,35.3799215087891,NA,NA,8.22794545491535,8.22794545491535,7.95032704671222,7.95032704671222,7.50596923828123,7.50596923828123,6.33275982344813,7.15283831465907,7.33275982344813,NA,7.83275982344813,6.83275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,6.33275982344813,7.33275982344813,7.83275982344813,6.83275982344813,NA,6.33275982344813,7.15283831465907
"demersal","swim",FALSE,"Cirrhitichthys","oxycephalus",35.8,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Cirrhitidae",NA,NA,NA,NA,"ectotherm","Marine","marine",18.06671054,10,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,35.9799215087891,35.9799215087891,NA,NA,8.82794545491534,8.82794545491534,8.55032704671222,8.55032704671222,8.10596923828123,8.10596923828123,6.93275982344813,7.75283831465906,7.93275982344813,NA,8.43275982344813,7.43275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,6.93275982344813,7.93275982344813,8.43275982344813,7.43275982344813,NA,6.93275982344813,7.75283831465906
"demersal","swim",FALSE,"Coryphopterus","urospilus",35.4,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Gobiidae",NA,NA,NA,NA,"ectotherm","Marine","marine",3.044917822,6.5,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,35.5799215087891,35.5799215087891,NA,NA,8.42794545491534,8.42794545491534,8.15032704671222,8.15032704671222,7.70596923828123,7.70596923828123,6.53275982344813,7.35283831465906,7.53275982344813,NA,8.03275982344813,7.03275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,6.53275982344813,7.53275982344813,8.03275982344813,7.03275982344813,NA,6.53275982344813,7.35283831465906
"demersal","swim",FALSE,"Crangon","crangon",33.8,"crit",24,38,-9,0,"Madeira_et_al2012","Arthropoda","Malacostraca","Decapoda","Crangonidae",NA,NA,NA,NA,"ectotherm","Marine","brackish",3.345,8.899999619,0.28,17.0459984779358,18.6603158315023,19.3748184204102,20.2680162192518,NA,17.0459984779358,18.6603158315023,19.3748184204102,19.2680162192518,18.7680162192518,19.7680162192518,1,32.5184757995605,32.5184757995605,32.3048884328206,32.3048884328206,16.7540015220642,16.7540015220642,15.1396841684977,15.1396841684977,14.4251815795898,14.4251815795898,12.2504595803087,14.5319837807481,13.2504595803087,13.0368722135688,13.7504595803087,12.7504595803087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crustacean",19.2680162192518,20.2680162192518,12.2504595803087,13.2504595803087,13.7504595803087,12.7504595803087,13.0368722135688,12.2504595803087,14.5319837807481
"demersal","swim",FALSE,"Dascyllus","aruanus",40.5,"crit",30,-5.45,124,0,"Eme_and_Bennett_2009","Chordata","Actinopterygii","Perciformes","Pomacentridae",NA,NA,NA,NA,"ectotherm","Marine","marine",22.3999814,10,0.39,28.4980349222819,29.0576726277669,29.5167343139649,30.7809993259832,NA,28.4980349222819,29.0576726277669,29.5167343139649,29.7809993259832,29.2809993259832,30.2809993259832,1,40.2738414306641,40.2738414306641,40.1324923248291,40.1324923248291,12.0019650777181,12.0019650777181,11.4423273722331,11.4423273722331,10.9832656860351,10.9832656860351,9.49284210468085,10.7190006740168,10.4928421046808,10.3514929988459,10.9928421046808,9.99284210468085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",29.7809993259832,30.7809993259832,9.49284210468085,10.4928421046808,10.9928421046808,9.99284210468085,10.3514929988459,9.49284210468085,10.7190006740168
"demersal","swim",FALSE,"Diplodus","bellottii",27.38,"crit",24,38,-9,0,"Madeira_et_al2012","Chordata","Actinopterygii","Spariformes","Sparidae",NA,NA,NA,NA,"ectotherm","Marine","marine",969.6436028,35.8065,NA,17.0459984779358,18.6603158315023,19.3748184204102,20.2680162192518,NA,17.0459984779358,18.6603158315023,19.3748184204102,19.2680162192518,18.7680162192518,19.7680162192518,1,26.0984757995606,26.0984757995606,NA,NA,10.3340015220642,10.3340015220642,8.7196841684977,8.7196841684977,8.00518157958982,8.00518157958982,5.83045958030871,8.11198378074815,6.83045958030871,NA,7.33045958030871,6.33045958030871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",19.2680162192518,20.2680162192518,5.83045958030871,6.83045958030871,7.33045958030871,6.33045958030871,NA,5.83045958030871,8.11198378074815
"demersal","swim",FALSE,"Diplodus","sargus",33.8,"crit",24,38,-9,0,"Madeira_et_al2012","Chordata","Actinopterygii","Spariformes","Sparidae",NA,NA,NA,NA,"ectotherm","Marine","brackish",1870,45,NA,17.0459984779358,18.6603158315023,19.3748184204102,20.2680162192518,NA,17.0459984779358,18.6603158315023,19.3748184204102,19.2680162192518,18.7680162192518,19.7680162192518,1,32.5184757995605,32.5184757995605,NA,NA,16.7540015220642,16.7540015220642,15.1396841684977,15.1396841684977,14.4251815795898,14.4251815795898,12.2504595803087,14.5319837807481,13.2504595803087,NA,13.7504595803087,12.7504595803087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",19.2680162192518,20.2680162192518,12.2504595803087,13.2504595803087,13.7504595803087,12.7504595803087,NA,12.2504595803087,14.5319837807481
"demersal","swim",FALSE,"Diplodus","vulgaris",31.1,"crit",24,38,-9,0,"Madeira_et_al2012","Chordata","Actinopterygii","Spariformes","Sparidae",NA,NA,NA,NA,"ectotherm","Marine","marine",1300,45,NA,17.0459984779358,18.6603158315023,19.3748184204102,20.2680162192518,NA,17.0459984779358,18.6603158315023,19.3748184204102,19.2680162192518,18.7680162192518,19.7680162192518,1,29.8184757995606,29.8184757995606,NA,NA,14.0540015220642,14.0540015220642,12.4396841684977,12.4396841684977,11.7251815795898,11.7251815795898,9.5504595803087,11.8319837807482,10.5504595803087,NA,11.0504595803087,10.0504595803087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",19.2680162192518,20.2680162192518,9.5504595803087,10.5504595803087,11.0504595803087,10.0504595803087,NA,9.5504595803087,11.8319837807482
"demersal","swim",FALSE,"Eucinostomus","gracilis",38,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Gerreidae",NA,NA,NA,NA,"ectotherm","Marine","brackish",195.1813297,21,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,38.1799215087891,38.1799215087891,NA,NA,11.0279454549153,11.0279454549153,10.7503270467122,10.7503270467122,10.3059692382812,10.3059692382812,9.13275982344813,9.95283831465906,10.1327598234481,NA,10.6327598234481,9.63275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,9.13275982344813,10.1327598234481,10.6327598234481,9.63275982344813,NA,9.13275982344813,9.95283831465906
"demersal","swim",FALSE,"Fundulus","parvipinnis",36.5,"leth",28,33,-117.5,0,"Doudoroff_1945_in_Brett_1970","Chordata","Actinopterygii","Cyprinodontiformes","Cyprinodontidae",NA,NA,NA,NA,"ectotherm","Marine","brackish",21.50083019,10.8,NA,17.6271426200867,19.6557861328125,20.8271835327149,21.5371432745449,NA,17.6271426200867,19.6557861328125,20.8271835327149,20.5371432745449,20.0371432745449,21.0371432745449,1,34.497388671875,34.497388671875,NA,NA,18.8728573799133,18.8728573799133,16.8442138671875,16.8442138671875,15.6728164672851,15.6728164672851,12.9602453973301,15.9628567254551,13.9602453973301,NA,14.4602453973301,13.4602453973301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",20.5371432745449,21.5371432745449,12.9602453973301,13.9602453973301,14.4602453973301,13.4602453973301,NA,12.9602453973301,15.9628567254551
"demersal","swim",FALSE,"Gammarus","locusta",25.02,"leth",1.75,71,-156.47,0,"Scholander_et_al_1953","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,NA,NA,"ectotherm","Marine","brackish",0.056,0.16,NA,-0.620717281765385,0.609109666612436,1.71799468994143,2.70119681935906,NA,-0.620717281765385,0.609109666612436,1.71799468994143,1.70119681935906,1.20119681935906,2.20119681935906,1,24.746186319987,24.746186319987,NA,NA,25.6407172817654,25.6407172817654,24.4108903333876,24.4108903333876,23.3020053100586,23.3020053100586,22.0449895006279,23.3188031806409,23.0449895006279,NA,23.5449895006279,22.5449895006279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crustacean",1.70119681935906,2.70119681935906,22.0449895006279,23.0449895006279,23.5449895006279,22.5449895006279,NA,22.0449895006279,23.3188031806409
"demersal","swim",FALSE,"Gobius","niger",34.1,"crit",24,38,-9,0,"Madeira_et_al2012","Chordata","Actinopterygii","Perciformes","Gobiidae",NA,NA,NA,NA,"ectotherm","Marine","brackish",74.95587521,18,NA,17.0459984779358,18.6603158315023,19.3748184204102,20.2680162192518,NA,17.0459984779358,18.6603158315023,19.3748184204102,19.2680162192518,18.7680162192518,19.7680162192518,1,32.8184757995606,32.8184757995606,NA,NA,17.0540015220642,17.0540015220642,15.4396841684977,15.4396841684977,14.7251815795898,14.7251815795898,12.5504595803087,14.8319837807482,13.5504595803087,NA,14.0504595803087,13.0504595803087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",19.2680162192518,20.2680162192518,12.5504595803087,13.5504595803087,14.0504595803087,13.0504595803087,NA,12.5504595803087,14.8319837807482
"demersal","swim",FALSE,"Haemulon","bonariense",40,"leth",30,9.5,-78,0,"Scholander_et_al1953","Chordata","Actinopterygii","Perciformes","Haemulidae",NA,NA,NA,NA,"ectotherm","Marine","marine",1177.253067,40,NA,27.8972282091777,28.5559377034505,28.6921943664551,30.3465173993643,NA,27.8972282091777,28.5559377034505,28.6921943664551,29.3465173993643,28.8465173993643,29.8465173993643,1,39.6534250488281,39.6534250488281,NA,NA,12.1027717908223,12.1027717908223,11.4440622965495,11.4440622965495,11.3078056335449,11.3078056335449,9.30690764946384,10.6534826006357,10.3069076494638,NA,10.8069076494638,9.80690764946384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",29.3465173993643,30.3465173993643,9.30690764946384,10.3069076494638,10.8069076494638,9.80690764946384,NA,9.30690764946384,10.6534826006357
"demersal","swim",FALSE,"Haemulon","steindachneri",37.2,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Haemulidae",NA,NA,NA,NA,"ectotherm","Marine","marine",300,30,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,37.3799215087891,37.3799215087891,NA,NA,10.2279454549153,10.2279454549153,9.95032704671222,9.95032704671222,9.50596923828123,9.50596923828123,8.33275982344813,9.15283831465907,9.33275982344813,NA,9.83275982344813,8.83275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,8.33275982344813,9.33275982344813,9.83275982344813,8.83275982344813,NA,8.33275982344813,9.15283831465907
"demersal","swim",FALSE,"Halichoeres","dispilus",35.8,"crit",26.5,2.96,-78.2,0,"Mora_and_Ospina_2001;_2002","Chordata","Actinopterygii","Perciformes","Labridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,25,NA,26.9720545450847,27.2496729532878,27.6940307617188,29.0471616853409,NA,26.9720545450847,27.2496729532878,27.6940307617188,28.0471616853409,27.5471616853409,28.5471616853409,1,35.9799215087891,35.9799215087891,NA,NA,8.82794545491534,8.82794545491534,8.55032704671222,8.55032704671222,8.10596923828123,8.10596923828123,6.93275982344813,7.75283831465906,7.93275982344813,NA,8.43275982344813,7.43275982344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",28.0471616853409,29.0471616853409,6.93275982344813,7.93275982344813,8.43275982344813,7.43275982344813,NA,6.93275982344813,7.75283831465906
